BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,ArrivalDayOfYear,TotalNights,TotalGuests,TotalPrice,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online,BookingStatus_Not_Canceled
1727,0,2018,1,6,0,1,0,1,0,0,0,0,73.9,0,6,1,1,73.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1728,4,2017,8,17,1,1,0,1,0,0,0,0,128.0,3,229,2,1,256.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1729,7,2018,10,3,1,2,0,2,0,0,0,0,117.04,1,276,3,2,351.12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1730,226,2018,12,31,2,3,0,2,0,0,0,0,92.82,1,365,5,2,464.09999999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1731,52,2018,12,4,2,2,0,2,0,0,0,0,74.8,0,338,4,2,299.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1732,11,2018,3,16,0,3,0,2,0,0,0,0,95.48,1,75,3,2,286.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1733,102,2017,10,16,0,2,0,2,0,0,0,0,109.0,0,289,2,2,218.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1734,22,2017,9,1,0,3,0,2,0,0,0,0,105.0,2,244,3,2,315.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1735,69,2018,9,4,2,5,0,2,0,0,0,0,149.4,1,247,7,2,1045.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1736,76,2018,10,10,1,0,0,1,0,0,0,0,120.0,0,283,1,1,120.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1737,277,2018,9,5,2,5,0,2,0,0,0,0,80.0,0,248,7,2,560.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1738,8,2018,8,16,0,2,0,2,0,0,0,0,133.0,1,228,2,2,266.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1739,176,2018,7,12,0,4,0,2,0,0,0,0,90.95,0,193,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1740,10,2018,6,30,1,3,0,2,0,0,0,0,151.0,1,181,4,2,604.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1741,1,2018,2,5,2,2,0,1,0,0,0,0,62.91,1,36,4,1,251.64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1742,102,2018,12,6,0,2,0,1,0,0,0,0,86.4,2,340,2,1,172.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1743,25,2018,9,16,1,2,0,2,0,0,0,0,155.67,4,259,3,2,467.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1744,74,2017,9,18,0,2,0,2,0,0,0,0,101.5,0,261,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1745,13,2018,4,19,0,4,0,1,0,0,0,0,95.0,0,109,4,1,380.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1746,192,2018,8,4,1,3,0,2,1,0,0,0,114.75,2,216,4,3,459.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1747,103,2017,7,18,2,1,0,2,0,0,0,0,94.5,0,199,3,2,283.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1748,137,2017,8,17,1,4,0,2,0,0,0,0,83.47,0,229,5,2,417.35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1749,93,2018,8,13,0,1,0,1,0,0,0,0,112.5,1,225,1,1,112.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1750,2,2018,9,22,0,1,0,2,0,0,0,0,155.81,0,265,1,2,155.81,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1751,32,2018,11,11,0,2,0,2,0,0,0,0,130.0,1,315,2,2,260.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1752,0,2017,8,12,0,3,0,2,0,0,0,0,138.0,0,224,3,2,414.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1753,123,2018,8,1,2,5,0,2,0,0,0,0,91.7,0,213,7,2,641.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1754,152,2018,6,27,1,3,0,2,0,0,0,0,90.95,1,178,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1755,4,2018,1,10,1,0,0,1,0,0,0,0,82.0,0,10,1,1,82.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1756,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,175,2,1,190.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1757,151,2018,10,6,2,3,0,2,0,0,0,0,91.48,2,279,5,2,457.40000000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1758,3,2018,5,19,0,1,0,2,0,0,0,0,159.0,0,139,1,2,159.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1759,77,2018,4,14,0,3,0,3,0,0,0,0,128.7,2,104,3,3,386.09999999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1760,38,2018,11,10,1,3,0,2,0,0,0,0,59.5,0,314,4,2,238.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1761,37,2018,12,14,2,5,0,2,0,0,0,0,88.39,1,348,7,2,618.73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1762,15,2018,10,13,0,1,0,1,0,0,0,0,65.0,0,286,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1763,190,2018,6,22,1,4,0,2,0,0,0,0,110.0,0,173,5,2,550.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1764,149,2018,3,19,1,1,0,2,0,0,0,0,90.0,1,78,2,2,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1765,5,2018,5,24,0,2,0,2,0,0,0,0,110.0,1,144,2,2,220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1766,34,2018,10,25,0,2,0,1,0,0,0,0,109.0,1,298,2,1,218.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1767,55,2018,4,6,0,1,0,2,0,0,0,0,104.0,0,96,1,2,104.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1768,177,2018,6,3,0,2,0,2,0,0,0,0,100.0,0,154,2,2,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1769,152,2018,1,20,0,1,0,1,0,0,0,0,71.0,0,20,1,1,71.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1770,25,2018,8,2,0,3,0,1,0,0,0,0,139.0,1,214,3,1,417.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1771,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,175,2,1,190.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1772,110,2018,11,2,0,3,0,1,0,0,0,0,85.87,1,306,3,1,257.61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1773,20,2018,5,26,0,1,0,1,0,0,0,0,110.0,0,146,1,1,110.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1774,8,2018,7,16,1,1,0,2,0,0,0,0,139.0,0,197,2,2,278.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1775,137,2018,5,5,0,3,0,2,0,0,0,0,105.3,0,125,3,2,315.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1776,166,2018,4,21,0,0,0,2,0,0,0,0,0.0,2,111,0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1777,130,2018,9,29,0,3,0,2,0,0,0,0,139.5,2,272,3,2,418.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1778,48,2018,11,6,1,0,0,2,0,0,0,0,79.2,1,310,1,2,79.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1779,5,2017,11,10,0,4,0,2,0,0,0,0,76.58,0,314,4,2,306.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1780,37,2018,11,6,2,3,0,1,0,0,0,0,125.12,0,310,5,1,625.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1781,47,2018,6,19,2,2,0,2,0,0,0,0,70.12,1,170,4,2,280.48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1782,68,2017,11,30,1,3,0,2,0,0,0,0,60.0,1,334,4,2,240.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1783,2,2018,11,25,0,2,0,2,0,0,0,0,95.0,0,329,2,2,190.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1784,53,2018,5,6,0,1,0,2,0,0,0,0,125.1,0,126,1,2,125.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1785,187,2018,7,22,0,2,1,2,0,0,0,0,94.5,1,203,2,2,189.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1786,275,2018,10,28,2,2,0,2,0,0,0,0,90.95,1,301,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1787,121,2018,6,4,2,2,0,2,0,0,0,0,90.95,0,155,4,2,363.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1788,181,2018,10,11,0,1,0,1,0,0,0,0,250.0,1,284,1,1,250.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1789,88,2018,2,13,2,6,0,2,0,0,0,0,58.68,1,44,8,2,469.44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1790,38,2018,3,9,1,4,0,2,0,0,0,0,63.06,1,68,5,2,315.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1791,4,2018,8,13,0,1,0,2,0,0,0,0,167.0,1,225,1,2,167.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1792,32,2017,11,20,0,2,0,1,0,0,0,0,0.0,0,324,2,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1793,68,2018,5,13,1,2,0,2,1,0,0,0,198.9,0,133,3,3,596.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1794,31,2018,10,4,0,1,0,2,0,0,0,0,85.5,0,277,1,2,85.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1795,40,2018,12,7,0,4,0,2,0,0,0,0,96.91,1,341,4,2,387.64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1796,188,2018,6,15,0,2,0,1,0,0,0,0,130.0,0,166,2,1,260.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1797,8,2018,3,8,0,1,0,1,0,0,0,0,80.0,0,67,1,1,80.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1798,33,2018,1,25,1,1,0,2,0,0,0,0,64.0,0,25,2,2,128.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1799,4,2018,12,7,0,2,0,1,0,0,0,0,75.08,1,341,2,1,150.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1800,8,2018,2,19,0,1,0,1,0,0,0,0,80.0,0,50,1,1,80.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1801,71,2017,9,18,0,2,0,2,0,0,0,0,89.25,1,261,2,2,178.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1802,80,2018,9,26,1,2,0,1,0,0,0,0,0.0,0,269,3,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1803,270,2018,4,20,0,4,0,2,0,0,0,0,62.8,0,110,4,2,251.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1804,36,2018,12,8,0,0,0,2,0,0,0,0,0.0,0,342,0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1805,12,2018,10,19,0,1,0,1,0,1,5,48,65.0,0,292,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1806,107,2018,5,26,2,3,0,2,0,0,0,0,132.6,1,146,5,2,663.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1807,31,2018,5,8,2,2,0,2,0,0,0,0,97.71,0,128,4,2,390.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1808,81,2018,6,23,0,1,0,1,0,0,0,0,90.9,0,174,1,1,90.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1809,120,2018,9,11,2,5,0,3,0,0,0,0,129.81,1,254,7,3,908.6700000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1810,10,2018,9,30,2,2,0,1,0,1,2,1,110.0,0,273,4,1,440.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1811,320,2018,8,18,0,2,0,2,0,0,0,0,115.0,1,230,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1812,16,2018,11,9,0,1,0,2,0,0,0,0,170.0,0,313,1,2,170.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1813,95,2017,12,18,2,3,0,1,0,0,0,0,67.5,2,352,5,1,337.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1814,34,2018,6,19,2,3,0,2,0,0,0,0,80.75,1,170,5,2,403.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1815,1,2018,2,27,2,1,0,2,0,0,0,0,108.0,1,58,3,2,324.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1816,4,2017,11,30,1,0,0,1,0,0,0,0,65.0,0,334,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1817,263,2018,12,26,1,3,0,2,0,0,0,0,63.75,0,360,4,2,255.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1818,0,2017,9,9,0,3,0,2,0,0,0,0,152.0,2,252,3,2,456.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1819,111,2018,5,21,1,1,0,2,0,0,0,0,140.4,1,141,2,2,280.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1820,19,2018,8,14,2,1,0,3,0,0,0,0,191.0,0,226,3,3,573.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1821,14,2017,10,19,1,1,0,2,0,0,0,0,126.0,2,292,2,2,252.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1822,150,2018,10,30,2,0,0,2,0,0,0,0,80.1,0,303,2,2,160.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1823,184,2018,10,12,0,1,0,2,0,0,0,0,98.1,0,285,1,2,98.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1824,31,2017,10,18,2,0,0,2,0,0,0,0,96.3,0,291,2,2,192.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1825,351,2018,12,23,3,7,0,2,0,0,0,0,85.85,3,357,10,2,858.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1826,50,2018,10,19,0,1,0,2,0,0,0,0,108.0,1,292,1,2,108.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1827,205,2018,5,29,2,1,0,2,0,0,0,0,90.0,0,149,3,2,270.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1828,298,2018,5,10,0,2,0,2,0,0,0,0,75.0,0,130,2,2,150.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1829,99,2018,3,15,0,4,0,2,0,0,0,0,73.95,0,74,4,2,295.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1830,37,2017,11,11,0,4,0,2,0,0,0,0,90.95,1,315,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1831,31,2018,12,4,5,10,0,1,0,0,0,0,66.29,1,338,15,1,994.3500000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1832,213,2018,6,7,0,3,0,2,0,0,0,0,130.0,0,158,3,2,390.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1833,186,2018,7,18,1,2,1,2,0,0,0,0,105.3,1,199,3,2,315.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1834,39,2018,1,1,2,2,0,2,0,0,0,0,91.13,0,1,4,2,364.52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1835,40,2018,7,27,0,2,0,2,0,0,0,0,135.9,1,208,2,2,271.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1836,104,2018,7,6,0,4,0,2,0,0,0,0,83.12,1,187,4,2,332.48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1837,11,2018,11,18,0,2,0,2,0,0,0,0,111.0,1,322,2,2,222.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1838,130,2018,4,15,1,2,0,2,0,0,0,0,71.0,0,105,3,2,213.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1839,12,2017,10,5,1,4,0,1,0,0,0,0,110.5,0,278,5,1,552.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1840,213,2018,10,1,2,2,0,2,0,0,0,0,102.85,1,274,4,2,411.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1841,15,2018,4,26,0,2,0,3,0,0,0,0,152.0,2,116,2,3,304.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1842,37,2018,3,6,2,0,0,2,0,0,0,0,118.1,1,65,2,2,236.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1843,35,2018,4,17,2,2,0,2,1,0,0,0,104.3,2,107,4,3,417.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1844,87,2017,7,10,3,7,0,2,0,0,0,0,58.9,1,191,10,2,589.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1845,37,2018,10,13,0,3,0,1,0,0,0,0,95.0,0,286,3,1,285.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1846,255,2018,6,14,0,1,0,1,0,0,0,0,87.0,0,165,1,1,87.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1847,195,2018,8,3,0,4,0,2,0,0,0,0,99.95,0,215,4,2,399.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1848,22,2017,11,21,2,1,0,2,0,0,0,0,88.33,1,325,3,2,264.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1849,50,2018,7,10,2,2,0,3,0,0,0,0,142.2,0,191,4,3,568.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1850,57,2018,4,17,2,5,0,2,0,0,0,0,143.29,0,107,7,2,1003.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1851,207,2018,8,20,4,6,0,2,0,0,0,0,72.25,0,232,10,2,722.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1852,37,2018,3,10,1,3,0,2,0,0,0,0,81.9,2,69,4,2,327.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1853,9,2017,11,11,0,1,0,1,0,0,0,0,65.0,0,315,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1854,53,2018,5,19,0,1,0,2,0,0,0,0,126.9,1,139,1,2,126.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1855,178,2018,8,10,0,4,0,2,0,0,0,0,89.25,0,222,4,2,357.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1856,55,2018,9,10,1,1,0,3,0,0,0,0,168.3,1,253,2,3,336.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1857,130,2018,11,12,2,1,0,3,0,0,0,0,122.4,3,316,3,3,367.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1858,91,2018,5,13,1,2,0,2,0,0,0,0,140.4,0,133,3,2,421.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1859,258,2018,10,2,2,5,0,2,0,0,0,0,100.3,0,275,7,2,702.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1860,71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,165,3,1,360.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1861,92,2018,3,5,2,5,0,2,0,0,0,0,52.0,0,64,7,2,364.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1862,41,2018,3,13,2,1,0,1,0,0,0,0,70.33,0,72,3,1,210.99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1863,19,2018,4,13,0,1,0,3,0,0,0,0,154.0,0,103,1,3,154.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1864,56,2018,6,8,0,1,0,2,0,0,0,0,120.0,0,159,1,2,120.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1865,49,2018,4,3,2,1,0,2,0,0,0,0,102.3,0,93,3,2,306.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1866,6,2018,12,30,0,2,0,2,1,0,0,0,158.0,2,364,2,3,316.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1867,13,2017,10,19,1,3,0,1,0,0,0,0,109.0,0,292,4,1,436.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1868,71,2018,4,8,2,2,0,2,0,0,0,0,107.95,0,98,4,2,431.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1869,163,2018,10,15,2,1,0,1,0,0,0,0,115.0,0,288,3,1,345.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1870,50,2018,10,30,2,3,0,2,0,0,0,0,162.4,1,303,5,2,812.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1871,273,2017,7,17,0,2,0,1,0,0,0,0,87.0,0,198,2,1,174.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1872,86,2017,9,24,0,1,0,2,0,0,0,0,120.0,0,267,1,2,120.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1873,156,2018,10,31,1,3,0,3,0,0,0,0,122.63,2,304,4,3,490.52,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1874,386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,296,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1875,98,2018,10,26,0,2,0,2,0,0,0,0,80.1,0,299,2,2,160.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1876,28,2018,10,12,0,1,1,1,0,1,0,7,98.0,1,285,1,1,98.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1877,73,2018,10,24,1,2,0,2,0,0,0,0,113.7,1,297,3,2,341.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1878,359,2018,9,16,2,2,0,1,0,0,0,0,95.0,0,259,4,1,380.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1879,92,2018,4,19,0,2,0,2,0,0,0,0,96.3,0,109,2,2,192.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1880,135,2018,8,9,0,3,1,3,0,0,0,0,155.7,1,221,3,3,467.09999999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1881,54,2018,7,10,2,0,0,2,0,0,0,0,103.5,0,191,2,2,207.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1882,5,2018,8,17,0,1,1,2,0,0,0,0,127.0,2,229,1,2,127.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1883,42,2018,8,30,0,4,0,3,0,0,0,0,142.2,2,242,4,3,568.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1884,41,2017,10,18,2,3,0,1,0,0,0,0,105.0,2,291,5,1,525.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1885,74,2017,9,18,0,2,0,2,0,0,0,0,101.5,0,261,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1886,18,2018,6,26,2,0,0,2,0,0,0,0,114.0,0,177,2,2,228.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1887,7,2018,6,23,0,1,0,2,0,0,0,0,91.0,1,174,1,2,91.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1888,57,2018,12,2,2,2,0,2,0,0,0,0,88.4,1,336,4,2,353.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1889,2,2017,10,21,0,1,0,2,0,1,0,4,0.0,1,294,1,2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1890,16,2018,1,18,1,3,0,2,0,0,0,0,86.25,0,18,4,2,345.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1891,118,2018,9,17,2,2,0,2,0,0,0,0,118.8,1,260,4,2,475.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1892,114,2018,7,30,0,1,0,2,1,0,0,0,127.8,2,211,1,3,127.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1893,270,2018,4,20,0,4,0,2,0,0,0,0,62.8,0,110,4,2,251.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1894,28,2018,9,5,1,2,0,2,0,0,0,0,109.7,3,248,3,2,329.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1895,118,2017,8,26,0,4,0,2,0,0,0,0,58.9,1,238,4,2,235.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1896,273,2018,5,13,1,2,0,2,0,0,0,0,95.0,0,133,3,2,285.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1897,40,2018,3,5,2,3,0,2,0,0,0,0,83.9,1,64,5,2,419.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1898,37,2018,9,25,1,0,0,2,0,0,0,0,85.5,0,268,1,2,85.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1899,220,2018,10,20,1,3,0,2,0,0,0,0,80.75,1,293,4,2,323.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1900,4,2018,10,16,2,1,0,1,0,0,0,0,147.33,0,289,3,1,441.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
